name,id,idMovie
Vallelonga Productions,3084,332411
Vengeance is Mine Productions,73316,332411
Hannibal Classics,76777,332411
Onyx Films,2203,9389
Backup Films,5381,9389
France2 Cinéma,7089,9389
Centre National de la Cinématographie (CNC),18367,9389
Famous Films (II),3418,9626
Metro-Goldwyn-Mayer (MGM),8411,9626
Dino De Laurentiis Company,10308,9626
First Generation Films,4908,75638
Antena 3 Films,6538,75638
Televisió de Catalunya TV3,6778,75638
Canal+ España,9335,75638
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974,75638
Millennium Films,10254,75638
Nostromo Pictures,11068,75638
Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),16055,75638
Cindy Cowan Entertainment,22862,75638
La Sexta,22863,75638
Attitude Pinículas y Films A.I.E.,58260,75638
Columbia Pictures,5,8363
Apatow Productions,10105,8363
Lions Gate Films,35,15670
"Tyler Perry Company, The",3096,15670
Copperheart Entertainment,5106,290555
Entertainment One,8147,290555
Dark Hero Studios,49925,290555
Summit Entertainment,491,8328
Offspring Entertainment,2378,8328
Touchstone Pictures,9195,8328
The Weinstein Company,308,10982
Kanbar Entertainment,7580,10982
Blue Yonder Films,49126,10982
Lions Gate Films,35,205
United Artists,60,205
Industrial Development Corporation of South Africa,564,205
Endgame Entertainment,1205,205
Miracle Pictures,2760,205
Sixth Sense Productions,7495,205
Mikado Film,11912,205
Inside Track Films,19834,205
Twentieth Century Fox Film Corporation,306,1620
Dune Entertainment,444,1620
Anka Film,867,1620
EuropaCorp,6896,1620
Daybreak Productions,11746,1620
Prime Universe Productions,11747,1620
Fox Searchlight Pictures,43,175541
Malvern Pictures,85720,175541
Grindstone Entertainment Group,3604,241254
Emmett/Furla Films,10405,241254
Oasis Films,33831,241254
Aperture Entertainment,33832,241254
Cruise/Wagner Productions,44,1933
Canal Plus,104,1933
Sogecine,692,1933
Las Producciones del Escorpion,778,1933
Lucky Red,779,1933
Dimension Films,7405,1933
Miramax,53009,1933
Twentieth Century Fox Film Corporation,306,679
SLM Production Group,396,679
Brandywine Productions,19747,679
Warner Bros.,6194,11113
Columbia Pictures Corporation,441,3597
Mandalay Entertainment,1236,3597
Summer Knowledge LLC,1464,3597
Twentieth Century Fox Film Corporation,306,193893
WideAwake,28787,193893
Genre Films,28788,193893
Fox Searchlight Pictures,43,9675
Michael London Productions,1187,9675
Sideways Productions Inc.,12157,9675
Broken Lizard Industries,2773,9988
Compass International Pictures,14323,948
Falcon International Productions,22814,948
Jim Henson Pictures,6255,21765
Metro-Goldwyn-Mayer (MGM),8411,21765
Universal,6292,146304
Universal Pictures,33,7516
StudioCanal,694,7516
Relativity Media,7295,7516
Scion Films,7419,7516
Working Title Films,10163,7516
Lionsgate,1632,41439
Twisted Pictures,2061,41439
Serendipity Productions,6680,41439
Miramax Films,14,2752
Universal Pictures,33,2752
Working Title Films,10163,2752
Paramount Pictures,4,9429
SNL Studios,2822,9429
CBS Films,5490,38117
Mel's Cite du Cinema,54502,38117
Storefront Films,60600,38117
Fox Searchlight Pictures,43,9792
Dune Entertainment,444,9792
Major Studio Partners,445,9792
Craven-Maddalena Films,1600,9792
Paramount Pictures,4,13778
Happy Madison Productions,2608,13778
Walt Disney Pictures,2,228203
Mayhem Pictures,22881,228203
Cube Vision,2780,41382
Sweepstake Productions,49966,41382
Warner Bros.,6194,13960
Brownstone Productions,12365,114150
Tollin/Robbins Productions,2184,26602
Warner Bros.,6194,26602
Paramount Pictures,4,10223
Dimension Films,7405,16028
Focus Features,10146,16028
Good Machine,10565,16028
Radar Pictures,14718,16028
Parallel Pictures,18575,15639
Columbia Pictures,5,16112
Children's Television Workshop,5061,16112
Jim Henson Pictures,6255,16112
Nu Image Films,925,26390
Langley Productions,2435,26390
Thunder Road Productions,4654,26390
Fuqua Films,8151,26390
Millennium Films,10254,26390
Allied Artists Pictures,4928,27759
Samuel Bronston Productions,10253,27759
TriStar Pictures,559,109428
Ghost House Pictures,768,109428
FilmDistrict,7263,109428
Fox Searchlight Pictures,43,23049
26 Films,2157,23049
Universal Pictures,33,9310
Depth of Field,1473,9310
Cannon Films,4110,11411
Warner Bros.,6194,11411
London-Cannon Films,6231,11411
Golan-Globus Productions,13549,11411
MTV Films,746,16988
Téléfilm Canada,806,16988
Celluloid Dreams,860,16988
Astral Media,2743,16988
Canadian Film or Video Production Tax Credit (CPTC),8582,16988
Corus Entertainment,11550,16988
Movie Central Network,11551,16988
Chum Television,11569,16988
Ontario Media Development Corporation (OMDC),11576,16988
"Movie Network, The (TMN)",11635,16988
Shaw Rocket Fund,12116,16988
Canadian Television Fund,20170,16988
Harold Greenberg Fund,22208,16988
Sienna Films,23486,16988
Ontario Film and Television Tax Credit (OFTTC),54606,16988
Canada Television and Cable Production Fund License Program (CTCPF),57498,16988
International Production Company,1507,7304
True Grit Productions,2227,7304
Zero Gravity Management,5357,7304
Pierce/Williams Entertainment,18621,7304
Dean River Productions,3915,24747
Bobby Jones Films LLC,11144,24747
LIFE(n),11145,24747
McDongall Films,11146,24747
HandMade Films,20076,58048
"Vista Organisation, The",94714,58048
Michael London Productions,1187,1491
Stillking Films,11345,1491
Bob Yari Productions,12260,1491
Bull's Eye Entertainment,25432,1491
Contagious Entertainment,52740,1491
Revolution Sun Studios,76043,1491
American Filmworks,8310,2989
Jerry Bruckheimer Films,130,10629
Touchstone Pictures,9195,10629
Nexus Factory,7561,255343
uFilm,8676,255343
Jaguar Films,10497,255343
Umedia,19037,255343
Chapter 2,20339,255343
Roxbury,63810,255343
Universal Pictures,33,4723
Destination Films,769,4723
Persistent Entertainment,810,4723
Wild Bunch,856,4723
Cherry Road Films LLC,1700,4723
MHF Zweite Academy Film,8848,4723
Darko Entertainment,12622,4723
Academy Films,54030,4723
Eden Roc Productions,87783,4723
Futurikon,2613,10800
Twentieth Century Fox Film Corporation,306,25763
StudioCanal,694,79694
Dark Castle Entertainment,1786,79694
Warner Bros.,6194,79694
Studio Babelsberg Motion Pictures,37826,79694
Columbia Pictures,5,4032
Imagine Entertainment,23,4032
River Road Entertainment,1246,18615
Edward R. Pressman Film,6455,18615
Iron Film,36650,18615
Twentieth Century Fox Film Corporation,306,10673
Columbia Pictures Corporation,441,4584
Mirage Enterprises,932,4584
Ecosse Films,1267,2977
2 Entertain,2689,2977
Bueprint Pictures,6342,2977
Morgan Creek Productions,10210,10760
Clifford Werber Productions,46051,10760
SW7D Productions,46052,10760
DreamWorks SKG,27,11093
Cobalt Media Group,18619,11093
Bisgrove Entertainment,59951,11093
Touchstone Pictures,9195,207
Silver Screen Partners IV,10282,207
New Line Cinema,12,8467
Motion Picture Corporation of America (MPCA),11061,8467
Castle Rock Entertainment,97,639
Nelson Entertainment,365,639
Twentieth Century Fox Film Corporation,306,24226
DreamWorks SKG,27,9285
The Montecito Picture Company,2364,9285
Paramount Pictures,4,14709
MTV Films,746,14709
France 3 Cinéma,591,74643
La Petite Reine,1992,74643
Studio 37,2577,74643
uFilm,8676,74643
Jouror Productions,12391,74643
La Classe Américaine,50630,74643
JD Prod,71510,74643
Rogue Pictures,134,13788
Phantom Four,423,13788
Platinum Dunes,2481,13788
Relativity Media,7295,13788
Scott Rudin Productions,258,83666
Indian Paintbrush,9350,83666
Focus Features,10146,83666
American Empirical Pictures,23449,83666
Moonrise,25626,83666
New Line Cinema,12,10781
Next Entertainment,1633,10781
Platinum Dunes,2481,10781
Vortex/Henkel/Hooper,23653,10781
Texas Chainsaw Productions,56620,10781
Focus Features,10146,318850
Columbia Pictures,5,13908
Revolution Studios,497,13908
Happy Madison Productions,2608,13908
Estudios Picasso,2029,1417
Esperanto Filmoj,7470,1417
Tequila Gang,11628,1417
Village Roadshow Pictures,79,39180
NPV Entertainment,172,39180
Robert Simonds Productions,3929,39180
Warner Bros.,6194,39180
Spot Pictures,76292,39180
Columbia Pictures,5,16161
New Deal Productions,1947,16161
Vertigo Entertainment,829,49950
Screen Gems,3287,49950
Columbia Pictures,5,10956
Happy Madison Productions,2608,10956
Stone Group Pictures,3470,9594
Universal Pictures,33,4638
Big Talk Productions,443,4638
StudioCanal,694,4638
GAGA,3656,4638
Working Title Films,10163,4638
New Line Cinema,12,13972
The Weinstein Company,308,5038
Gravier Productions,1824,5038
Antena 3 Films,6538,5038
Televisió de Catalunya (TV3),8530,5038
Antena 3 Televisión,11737,5038
Mediapro,12010,5038
Danmarks Radio (DR),119,13491
Telepool,823,13491
AMC Pictures,2800,13491
TV4 Sweden,2802,13491
SF Norge,2888,13491
Molinare Studios,4250,13491
Yleisradio (YLE),5975,13491
Svensk Filmindustri (SF),6181,13491
Juonifilmi,9375,13491
TV2 Norge,11682,13491
Film i Väst,17513,13491
Soundchef Studios,18843,13491
Arion Communications Ltd.,22675,13491
Dagsljus Filmequipment,22676,13491
Sheba Films,24991,13491
Sandline Production,24992,13491
Europa Film Sound Production,24993,13491
Punch 21 Productions,13158,10571
Pandora Filmproduktion,254,10994
John Wells Productions,1512,10994
Gaylord Films,5367,10994
Warner Bros.,6194,10994
Oleandor Productions,12426,10994
Dune Entertainment,444,19994
Fox Atomic,2890,19994
Code Entertainment,14589,25166
Neverland Films,37498,25166
Orion Pictures,41,30890
Summit Entertainment,491,23169
Golden Mean,1867,17403
Focus Features,10146,17403
Radar Pictures,14718,17403
Weintraub Entertainment Group,6313,12120
The Catalina Production Group,6314,12120
TriStar Pictures,559,9800
Clinica Estetico,1274,9800
Columbia Pictures,5,1090
Centropolis Film Productions,620,1090
Cookout Productions,3494,18475
Palladium Productions,2379,40160
American International Pictures (AIP),9266,40160
Meteor Joint Venture,33304,40160
Hollywood Pictures,915,18074
Beacon Pictures,10157,18074
Seven Arts Pictures,14159,18074
DreamWorks SKG,27,9689
New Line Cinema,12,9781
Base 12 Productions,3242,9781
Corrupter Production Service Ltd.,90195,9781
Takoma Entertainment,90196,9781
KISS Nation,90197,9781
Davis-Panzer Productions,2737,8009
Thorn EMI Screen Entertainment,6179,8009
DreamWorks SKG,27,3877
Neal Street Productions,1522,3877
DreamWorks Pictures,7293,3877
Province of British Columbia Production Services Tax Credit,12200,3877
Quincy Jones-David Salzman Entertainment,2554,8854
Warner Bros.,6194,8854
DC Entertainment,9993,8854
Kingsgate Films,770,152599
Worldview Entertainment,9015,152599
Sony Pictures Classics,58,18840
Shanghai Film Group,3407,18840
Merchant Ivory Productions,20740,18840
Cloud Eight Films,6708,68727
Pathé,7981,68727
Decibel Films,8286,68727
Film4,9349,68727
Metro-Goldwyn-Mayer (MGM),8411,12657
Centre National de la Cinématographie,310,8265
TF1 Films Productions,356,8265
Pathé Renn Productions,866,8265
Hirsch,2355,8265
Canal+,5358,8265
CinéCinéma,6301,8265
Région Nord-Pas-de-Calais,11434,8265
Les Productions du Chicon,11544,8265
Centre Régional des Ressources Audiovisuelles (CRRAV),11545,8265
BIM Distribuzione,225,34647
Wild Bunch,856,34647
Lucky Monkey Pictures,11093,73935
Red Hour Films,12178,73935
Grand Army Entertainment,1843,28178
Scion Films,7419,28178
Inferno Distribution,11278,28178
Stage 6 Films,11341,28178
Hachiko,66327,28178
Opperman Viner Chrystyn Entertainment,66328,28178
Eskwad,616,185567
M6 Films,1115,185567
Canal+,5358,185567
Pathé,7981,185567
Ciné+,23616,185567
Lobster Tree,34044,185567
W9,34774,185567
The Javelina Film Company,2322,264656
EuropaCorp,6896,264656
Ithaca Pictures,11765,264656
Warner Bros.,6194,35696
Morgan Creek Productions,10210,35696
Alliance Atlantis Communications,803,16351
Serendipity Point Films,805,16351
Ego Film Arts,12800,16351
Sidney Kimmel Entertainment,737,18777
Greenestreet Films,2150,18777
Longfellow Pictures,8802,18777
Bonnie Timmermann Productions,68097,18777
Canal Plus,104,2110
TF1 Films Productions,356,2110
Tobis,480,2110
Destiny,963,2110
EuropaCorp,6896,2110
Universal Pictures,33,9035
Paramount Pictures,4,90
Eddie Murphy Productions,30,90
Twentieth Century Fox Film Corporation,306,771
Hughes Entertainment,477,771
Touchstone Pictures,9195,12154
Interscope Communications,10201,12154
Columbia Pictures Corporation,441,9576
Mirage Enterprises,932,9576
Punch Productions,2154,9576
Delphi Films,4267,9576
The Criterion Collection,10932,9576
Paramount Pictures,4,744
Sony Pictures Classics,58,146
China Film Co-Production Corporation,2269,146
Columbia Pictures Film Production Asia,2798,146
Good Machine,10565,146
EDKO Film,12205,146
Asia Union Film & Entertainment Ltd.,20289,146
United China Vision,20290,146
Zoom Hunt International Productions Company Ltd.,20291,146
DreamWorks SKG,27,14
Jinks/Cohen Company,2721,14
The Weinstein Company,308,45269
UK Film Council,2452,45269
Bedlam Productions,5005,45269
See-Saw Films,7217,45269
Aegis Film Fund,7309,45269
FilmNation Entertainment,7493,45269
Momentum Pictures,19578,45269
Molinare Investment,19579,45269
Universal Pictures,33,9493
area japan,6536,22556
Amblin Entertainment,56,873
The Guber-Peters Company,4357,873
Warner Bros.,6194,873
Polygon Entertainment,5716,33196
CJ Entertainment,7036,33196
Doosabu Film,12621,33196
Black Bear Pictures,22146,205596
Bristol Automotive,38145,205596
Warner Bros.,6194,10765
Universal Pictures,33,16769
Dune Entertainment,444,33217
Color Force,5420,33217
Dayday Films,8569,33217
Universal Pictures,33,132232
Toma 78,10677,132232
De Milo,10678,132232
Warner Bros.,6194,11153
Paramount Pictures,4,208134
MTV Films,746,208134
Dickhouse Productions,6328,208134
BIM Distribuzione,225,1165
Granada Film Productions,247,1165
Scott Rudin Productions,258,1165
Pathé Renn Productions,866,1165
Pathé Pictures International,1178,1165
Canal+,5358,1165
Future Films,10843,1165
France 3 Cinema,16804,1165
"Geffen Company, The",4354,4011
Warner Bros.,6194,4011
Lions Gate Films,35,17202
Columbia Pictures,5,9587
Hammer Film Productions,1314,65086
UK Film Council,2452,65086
Alliance Films,2514,65086
Film i Väst,6417,65086
Talisman Productions,8989,65086
Cross Creek Pictures,10246,65086
Exclusive Media Group,11448,65086
Filmgate Films,18230,65086
Davis Entertainment,1302,10053
Screen Gems,3287,10053
Universal Pictures,33,11870
Universal Pictures,33,11778
EMI Films Ltd.,538,11778
New Line Cinema,12,586
Tribeca Productions,11391,586
Baltimore Pictures,11407,586
Walt Disney Pictures,2,18736
Teen Life Productions,89603,18736
Front Street Productions,1450,134411
Participant Media,6735,134411
Imagenation Abu Dhabi FZ,6736,134411
Exclusive Media Group,11448,134411
Spitfire Pictures,14739,134411
Universal Pictures,33,287903
Legendary Pictures,923,287903
Dimension Films,7405,9276
Los Hooligans Productions,11705,9276
Touchstone Pictures,9195,15765
Miramax Films,14,2142
Across the River Productions,978,2142
Woods Entertainment,979,2142
Original Film,333,11397
Columbia Pictures Corporation,441,11397
Neal H. Moritz Productions,2882,11397
Emmett/Furla Films,10405,77016
Exclusive Media Group,11448,77016
Hedge Fund Film Partners,11449,77016
Crave Films,16312,77016
Knightsbridge Entertainment,46961,77016
Le Grisbi Productions,47169,77016
5150 Action,47354,77016
Universal Pictures,33,11478
Original Film,333,11478
Newmarket Capital Group,506,11478
Cranium Films,11482,11478
Working Title Films,10163,266856
Karz Entertainment,4194,13411
Big Ticket Productions,4195,13411
Warner Bros.,6194,13411
Twentieth Century Fox Film Corporation,306,10564
Wind Dancer Films,32803,10564
Horizon Pictures (II),11356,947
Dimension Films,7405,24150
Spectacle Entertainment Group,10370,24150
Trancas International Films,15822,24150
Fox Searchlight Pictures,43,228970
Pacific Standard,15829,228970
bob industries,93542,228970
Rogue Pictures,134,18405
Film Afrika,773,18405
Sean S. Cunningham Films,17611,18405
26 Films,2157,6961
Gold Circle Films,12026,6961
Visionview Production,29018,6961
Dimension Films,7405,11442
Act III Communications,1153,2493
The Princess Bride Ltd.,49243,2493
Buttercup Films Ltd.,49244,2493
The Weinstein Company,308,14047
Harpo Films,3298,14047
Marshall Production,8801,14047
Bold Films,2266,64690
Marc Platt Productions,2527,64690
Odd Lot Entertainment,3263,64690
FilmDistrict,7263,64690
Motel Movies,11337,64690
Newbridge Film Capital,46625,64690
Walt Disney Pictures,2,11132
Twentieth Century Fox Film Corporation,306,17127
DNA Films,284,1562
Figment Films,359,1562
Sociedad General de Cine S.A.,785,1562
UK Film Council,2452,1562
Fox Atomic,2890,1562
Koan Films,10890,1562
Mandalay Pictures,551,232679
Affirm Films,10156,232679
Twentieth Century Fox Film Corporation,306,17880
40 Acres & A Mule Filmworks,4319,14736
Caravan Pictures,175,9434
Hollywood Pictures,915,9434
Roger Birnbaum Productions,961,9434
Dune Entertainment,444,23706
Fox 2000 Pictures,711,23706
Fortis Films,4258,23706
Dune Entertainment III,6332,23706
Radar Pictures,14718,23706
Artisan Entertainment,2188,11531
Haxan Films,15160,11531
Columbia Pictures,5,9100
DreamWorks,7,116
